id,transaction_id,amount,fraud_probability,prediction,alert_time,severity,date,hour
663,377,127.14,0.9997,1,2026-05-15 14:30:16,HIGH,2026-05-15,14
664,378,23.36,0.9895,1,2026-05-15 14:30:16,HIGH,2026-05-15,14
665,381,426.4,0.9993,1,2026-05-15 14:30:16,HIGH,2026-05-15,14
666,382,204.27,0.9989,1,2026-05-15 14:30:16,HIGH,2026-05-15,14
667,384,3.79,0.9789,1,2026-05-15 14:30:16,HIGH,2026-05-15,14
668,385,101.5,0.9984,1,2026-05-15 14:30:16,HIGH,2026-05-15,14
669,388,364.19,0.9896,1,2026-05-15 14:30:16,HIGH,2026-05-15,14
670,391,7.52,0.9997,1,2026-05-15 14:30:16,HIGH,2026-05-15,14
671,392,3.93,0.7559,1,2026-05-15 14:30:16,MEDIUM,2026-05-15,14
672,394,0.76,0.9992,1,2026-05-15 14:30:17,HIGH,2026-05-15,14
673,396,3.12,0.9435,1,2026-05-15 14:30:17,HIGH,2026-05-15,14
674,397,0.76,0.929,1,2026-05-15 14:30:17,HIGH,2026-05-15,14
675,398,1.0,0.9996,1,2026-05-15 14:30:17,HIGH,2026-05-15,14
676,401,1809.68,0.5584,1,2026-05-15 14:30:17,LOW,2026-05-15,14
677,402,7.59,0.6952,1,2026-05-15 14:30:17,LOW,2026-05-15,14
678,408,22.04,0.9974,1,2026-05-15 14:30:17,HIGH,2026-05-15,14
679,409,1.0,0.9996,1,2026-05-15 14:30:17,HIGH,2026-05-15,14
680,414,1.0,0.9997,1,2026-05-15 14:30:18,HIGH,2026-05-15,14
681,421,1.0,0.9996,1,2026-05-15 14:30:18,HIGH,2026-05-15,14
682,423,39.9,0.9866,1,2026-05-15 14:30:18,HIGH,2026-05-15,14
683,425,2.0,0.9958,1,2026-05-15 14:30:18,HIGH,2026-05-15,14
684,426,25.0,0.9976,1,2026-05-15 14:30:18,HIGH,2026-05-15,14
685,427,0.68,0.999,1,2026-05-15 14:30:18,HIGH,2026-05-15,14
686,428,99.99,0.9997,1,2026-05-15 14:30:18,HIGH,2026-05-15,14
687,430,0.0,0.9997,1,2026-05-15 14:30:18,HIGH,2026-05-15,14
688,431,6.99,0.9486,1,2026-05-15 14:30:18,HIGH,2026-05-15,14
689,432,144.62,0.9994,1,2026-05-15 14:30:18,HIGH,2026-05-15,14
690,433,80.22,0.9994,1,2026-05-15 14:30:19,HIGH,2026-05-15,14
691,434,6.74,0.9997,1,2026-05-15 14:30:19,HIGH,2026-05-15,14
692,435,1.0,0.9997,1,2026-05-15 14:30:19,HIGH,2026-05-15,14
693,436,1.0,0.9994,1,2026-05-15 14:30:19,HIGH,2026-05-15,14
694,437,311.91,0.9199,1,2026-05-15 14:30:19,HIGH,2026-05-15,14
695,438,67.9,0.9995,1,2026-05-15 14:30:19,HIGH,2026-05-15,14
696,441,549.06,0.7448,1,2026-05-15 14:30:19,MEDIUM,2026-05-15,14
697,448,261.87,0.6249,1,2026-05-15 14:30:19,LOW,2026-05-15,14
698,453,39.45,0.9995,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
699,454,360.0,0.9976,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
700,455,99.9,0.9997,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
701,459,80.9,0.998,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
702,460,1.0,0.9997,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
703,461,99.99,0.9997,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
704,462,88.23,0.9997,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
705,465,345.0,0.9689,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
706,466,1.0,0.9296,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
707,467,5.3,0.9997,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
708,468,1.18,0.9996,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
709,470,0.77,0.9996,1,2026-05-15 14:30:20,HIGH,2026-05-15,14
710,471,144.8,0.9996,1,2026-05-15 14:30:21,HIGH,2026-05-15,14
711,472,19.02,0.9997,1,2026-05-15 14:30:21,HIGH,2026-05-15,14
712,474,1.52,0.5603,1,2026-05-15 14:30:21,LOW,2026-05-15,14
713,475,147.87,0.9993,1,2026-05-15 14:30:21,HIGH,2026-05-15,14
714,482,60.6,0.9994,1,2026-05-15 14:30:21,HIGH,2026-05-15,14
715,483,1.0,0.9989,1,2026-05-15 14:30:21,HIGH,2026-05-15,14
716,484,22.47,0.8834,1,2026-05-15 14:30:21,MEDIUM,2026-05-15,14
717,486,766.36,0.9997,1,2026-05-15 14:30:21,HIGH,2026-05-15,14
718,487,1.0,0.9997,1,2026-05-15 14:30:21,HIGH,2026-05-15,14
719,488,9.82,0.9987,1,2026-05-15 14:30:21,HIGH,2026-05-15,14
720,489,99.99,0.9997,1,2026-05-15 14:30:21,HIGH,2026-05-15,14
721,494,111.7,0.9997,1,2026-05-15 14:30:22,HIGH,2026-05-15,14
722,495,0.0,0.9879,1,2026-05-15 14:30:22,HIGH,2026-05-15,14
723,496,1.0,0.9996,1,2026-05-15 14:30:22,HIGH,2026-05-15,14
724,497,1.0,0.9997,1,2026-05-15 14:30:22,HIGH,2026-05-15,14
725,498,0.0,0.9997,1,2026-05-15 14:30:22,HIGH,2026-05-15,14
726,503,727.91,0.9994,1,2026-05-15 14:30:22,HIGH,2026-05-15,14
727,508,1.0,0.9857,1,2026-05-15 14:30:22,HIGH,2026-05-15,14
728,511,1.0,0.9921,1,2026-05-15 14:30:23,HIGH,2026-05-15,14
729,513,2.28,0.9996,1,2026-05-15 14:30:23,HIGH,2026-05-15,14
730,514,1.0,0.9996,1,2026-05-15 14:30:23,HIGH,2026-05-15,14
731,515,1.63,0.9997,1,2026-05-15 14:30:23,HIGH,2026-05-15,14
732,517,489.71,0.9993,1,2026-05-15 14:30:23,HIGH,2026-05-15,14
733,518,0.83,0.9997,1,2026-05-15 14:30:23,HIGH,2026-05-15,14
734,520,1.0,0.9996,1,2026-05-15 14:30:23,HIGH,2026-05-15,14
735,521,17.06,0.9994,1,2026-05-15 14:30:23,HIGH,2026-05-15,14
736,524,104.0,0.9997,1,2026-05-15 14:30:23,HIGH,2026-05-15,14
737,525,1.0,0.9713,1,2026-05-15 14:30:23,HIGH,2026-05-15,14
738,528,454.82,0.9993,1,2026-05-15 14:30:23,HIGH,2026-05-15,14
739,530,0.76,0.9009,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
740,532,99.99,0.9997,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
741,534,9.21,0.962,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
742,536,17.39,0.9588,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
743,537,1.0,0.9991,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
744,538,730.86,0.9965,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
745,540,1.0,0.9997,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
746,541,0.01,0.9997,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
747,542,2.0,0.9993,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
748,543,824.83,0.9945,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
749,544,390.0,0.9993,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
750,545,1.52,0.9997,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
751,550,59.68,0.9997,1,2026-05-15 14:30:24,HIGH,2026-05-15,14
752,551,11.38,0.9997,1,2026-05-15 14:30:25,HIGH,2026-05-15,14
753,552,156.0,0.9991,1,2026-05-15 14:30:25,HIGH,2026-05-15,14
754,554,99.99,0.9893,1,2026-05-15 14:30:25,HIGH,2026-05-15,14
755,557,93.35,0.9962,1,2026-05-15 14:30:25,HIGH,2026-05-15,14
756,558,512.25,0.9997,1,2026-05-15 14:30:25,HIGH,2026-05-15,14
757,559,188.78,0.9996,1,2026-05-15 14:30:25,HIGH,2026-05-15,14
758,560,2.27,0.9987,1,2026-05-15 14:30:25,HIGH,2026-05-15,14
759,561,270.0,0.9995,1,2026-05-15 14:30:25,HIGH,2026-05-15,14
760,565,1.0,0.998,1,2026-05-15 14:30:25,HIGH,2026-05-15,14
761,566,1.0,0.9997,1,2026-05-15 14:30:25,HIGH,2026-05-15,14
762,568,188.52,0.9997,1,2026-05-15 14:30:25,HIGH,2026-05-15,14
763,569,2.28,0.9997,1,2026-05-15 14:30:26,HIGH,2026-05-15,14
764,572,173.07,0.9995,1,2026-05-15 14:30:26,HIGH,2026-05-15,14
765,574,1.0,0.9996,1,2026-05-15 14:30:26,HIGH,2026-05-15,14
766,575,0.76,0.9997,1,2026-05-15 14:30:26,HIGH,2026-05-15,14
767,577,1.0,0.999,1,2026-05-15 14:30:26,HIGH,2026-05-15,14
768,578,296.0,0.9968,1,2026-05-15 14:30:26,HIGH,2026-05-15,14
769,579,0.69,0.8775,1,2026-05-15 14:30:26,MEDIUM,2026-05-15,14
770,581,1.0,0.9996,1,2026-05-15 14:30:26,HIGH,2026-05-15,14
771,582,1.0,0.9997,1,2026-05-15 14:30:26,HIGH,2026-05-15,14
772,586,320.01,0.9996,1,2026-05-15 14:30:26,HIGH,2026-05-15,14
773,590,112.45,0.9961,1,2026-05-15 14:30:27,HIGH,2026-05-15,14
774,596,1.0,0.9995,1,2026-05-15 14:30:27,HIGH,2026-05-15,14
775,597,52.69,0.9996,1,2026-05-15 14:30:27,HIGH,2026-05-15,14
776,601,1.0,0.9996,1,2026-05-15 14:30:27,HIGH,2026-05-15,14
777,602,0.76,0.9997,1,2026-05-15 14:30:27,HIGH,2026-05-15,14
778,603,571.48,0.929,1,2026-05-15 14:30:27,HIGH,2026-05-15,14
779,604,129.0,0.6653,1,2026-05-15 14:30:27,LOW,2026-05-15,14
780,607,1.0,0.9997,1,2026-05-15 14:30:27,HIGH,2026-05-15,14
781,608,83.38,0.9997,1,2026-05-15 14:30:28,HIGH,2026-05-15,14
782,611,0.83,0.9997,1,2026-05-15 14:30:28,HIGH,2026-05-15,14
783,612,209.65,0.9997,1,2026-05-15 14:30:28,HIGH,2026-05-15,14
784,620,1.0,0.9996,1,2026-05-15 14:30:28,HIGH,2026-05-15,14
785,622,7.58,0.8293,1,2026-05-15 14:30:28,MEDIUM,2026-05-15,14
786,624,0.76,0.9994,1,2026-05-15 14:30:28,HIGH,2026-05-15,14
787,625,1.0,0.9994,1,2026-05-15 14:30:28,HIGH,2026-05-15,14
788,627,1.0,0.9996,1,2026-05-15 14:30:28,HIGH,2026-05-15,14
789,632,39.98,0.9952,1,2026-05-15 14:30:29,HIGH,2026-05-15,14
790,633,1.18,0.9996,1,2026-05-15 14:30:29,HIGH,2026-05-15,14
791,636,1.0,0.9996,1,2026-05-15 14:30:29,HIGH,2026-05-15,14
792,637,1.0,0.9981,1,2026-05-15 14:30:29,HIGH,2026-05-15,14
793,639,1.0,0.9556,1,2026-05-15 14:30:29,HIGH,2026-05-15,14
794,641,40.0,0.8293,1,2026-05-15 14:30:29,MEDIUM,2026-05-15,14
795,642,1.0,0.9996,1,2026-05-15 14:30:29,HIGH,2026-05-15,14
796,643,1.0,0.9997,1,2026-05-15 14:30:29,HIGH,2026-05-15,14
797,645,4.87,0.9993,1,2026-05-15 14:30:29,HIGH,2026-05-15,14
798,646,0.77,0.9983,1,2026-05-15 14:30:29,HIGH,2026-05-15,14
799,651,5.09,0.8887,1,2026-05-15 14:30:30,MEDIUM,2026-05-15,14
800,659,19.73,0.9991,1,2026-05-15 14:30:30,HIGH,2026-05-15,14
801,661,1.0,0.9996,1,2026-05-15 14:30:30,HIGH,2026-05-15,14
802,665,3.79,0.9997,1,2026-05-15 14:30:30,HIGH,2026-05-15,14
803,666,1.0,0.9996,1,2026-05-15 14:30:30,HIGH,2026-05-15,14
804,668,776.83,0.9215,1,2026-05-15 14:30:30,HIGH,2026-05-15,14
805,669,8.0,0.8973,1,2026-05-15 14:30:31,MEDIUM,2026-05-15,14
806,670,0.77,0.9986,1,2026-05-15 14:30:31,HIGH,2026-05-15,14
807,675,30.26,0.9997,1,2026-05-15 14:30:31,HIGH,2026-05-15,14
808,676,1.0,0.9996,1,2026-05-15 14:30:31,HIGH,2026-05-15,14
809,677,105.99,0.811,1,2026-05-15 14:30:31,MEDIUM,2026-05-15,14
810,678,195.66,0.9987,1,2026-05-15 14:30:31,HIGH,2026-05-15,14
811,680,180.0,0.999,1,2026-05-15 14:30:31,HIGH,2026-05-15,14
812,684,1.0,0.9986,1,2026-05-15 14:30:31,HIGH,2026-05-15,14
813,686,1.0,0.9997,1,2026-05-15 14:30:31,HIGH,2026-05-15,14
814,687,0.76,0.9832,1,2026-05-15 14:30:31,HIGH,2026-05-15,14
815,689,1.0,0.9855,1,2026-05-15 14:30:31,HIGH,2026-05-15,14
816,690,78.0,0.9997,1,2026-05-15 14:30:32,HIGH,2026-05-15,14
817,696,7.57,0.9936,1,2026-05-15 14:30:32,HIGH,2026-05-15,14
818,698,44.9,0.9997,1,2026-05-15 14:30:32,HIGH,2026-05-15,14
819,699,1.0,0.9996,1,2026-05-15 14:30:32,HIGH,2026-05-15,14
820,700,1.0,0.9993,1,2026-05-15 14:30:32,HIGH,2026-05-15,14
821,706,0.76,0.9095,1,2026-05-15 14:30:32,HIGH,2026-05-15,14
822,707,24.9,0.7786,1,2026-05-15 14:30:32,MEDIUM,2026-05-15,14
823,708,88.0,0.9992,1,2026-05-15 14:30:32,HIGH,2026-05-15,14
824,713,119.74,0.9997,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
825,714,94.82,0.9997,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
826,715,18.96,0.9977,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
827,716,1.0,0.9997,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
828,717,45.49,0.9997,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
829,720,1.0,0.9996,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
830,722,45.64,0.9995,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
831,724,310.42,0.9997,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
832,725,1.0,0.9993,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
833,726,723.21,0.9996,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
834,727,118.3,0.9997,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
835,728,170.92,0.9997,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
836,729,5.91,0.9918,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
837,730,9.29,0.9866,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
838,731,124.53,0.9996,1,2026-05-15 14:30:33,HIGH,2026-05-15,14
839,732,667.55,0.9997,1,2026-05-15 14:30:34,HIGH,2026-05-15,14
840,738,34.12,0.9997,1,2026-05-15 14:30:34,HIGH,2026-05-15,14
841,740,592.9,0.9996,1,2026-05-15 14:30:34,HIGH,2026-05-15,14
842,754,130.21,0.9996,1,2026-05-15 14:30:35,HIGH,2026-05-15,14
843,757,512.25,0.9997,1,2026-05-15 14:30:35,HIGH,2026-05-15,14
844,759,57.73,0.9997,1,2026-05-15 14:30:35,HIGH,2026-05-15,14
845,761,340.11,0.9997,1,2026-05-15 14:30:35,HIGH,2026-05-15,14
846,763,1.0,0.8428,1,2026-05-15 14:30:35,MEDIUM,2026-05-15,14
847,767,7.18,0.7238,1,2026-05-15 14:30:35,MEDIUM,2026-05-15,14
848,770,227.3,0.9994,1,2026-05-15 14:30:35,HIGH,2026-05-15,14
849,773,1.0,0.9996,1,2026-05-15 14:30:35,HIGH,2026-05-15,14
850,775,0.0,0.7123,1,2026-05-15 14:30:36,MEDIUM,2026-05-15,14
851,778,105.89,0.9964,1,2026-05-15 14:30:36,HIGH,2026-05-15,14
852,779,1.0,0.7257,1,2026-05-15 14:30:36,MEDIUM,2026-05-15,14
853,783,829.41,0.9041,1,2026-05-15 14:30:36,HIGH,2026-05-15,14
854,784,0.0,0.9989,1,2026-05-15 14:30:36,HIGH,2026-05-15,14
855,785,1335.0,0.997,1,2026-05-15 14:30:36,HIGH,2026-05-15,14
856,786,320.0,0.7824,1,2026-05-15 14:30:36,MEDIUM,2026-05-15,14
857,789,4.9,0.9833,1,2026-05-15 14:30:36,HIGH,2026-05-15,14
858,790,0.0,0.9997,1,2026-05-15 14:30:36,HIGH,2026-05-15,14
859,805,104.81,0.8674,1,2026-05-15 14:30:37,MEDIUM,2026-05-15,14
860,806,76.94,0.9994,1,2026-05-15 14:30:37,HIGH,2026-05-15,14
861,808,0.76,0.999,1,2026-05-15 14:30:37,HIGH,2026-05-15,14
862,810,1.0,0.9996,1,2026-05-15 14:30:37,HIGH,2026-05-15,14
863,812,0.76,0.9227,1,2026-05-15 14:30:37,HIGH,2026-05-15,14
864,819,7.61,0.9997,1,2026-05-15 14:30:38,HIGH,2026-05-15,14
865,821,45.03,0.738,1,2026-05-15 14:30:38,MEDIUM,2026-05-15,14
866,825,3.9,0.9997,1,2026-05-15 14:30:38,HIGH,2026-05-15,14
867,828,6.62,0.9984,1,2026-05-15 14:30:38,HIGH,2026-05-15,14
868,829,84.28,0.9994,1,2026-05-15 14:30:38,HIGH,2026-05-15,14
869,831,8.3,0.9996,1,2026-05-15 14:30:38,HIGH,2026-05-15,14
870,835,1.0,0.9844,1,2026-05-15 14:30:39,HIGH,2026-05-15,14
871,844,4.56,0.9997,1,2026-05-15 14:30:39,HIGH,2026-05-15,14
872,848,324.59,0.9833,1,2026-05-15 14:30:39,HIGH,2026-05-15,14
873,850,1.0,0.9996,1,2026-05-15 14:30:39,HIGH,2026-05-15,14
874,854,6.27,0.9996,1,2026-05-15 14:30:39,HIGH,2026-05-15,14
875,855,53.95,0.9997,1,2026-05-15 14:30:40,HIGH,2026-05-15,14
876,856,1.0,0.9996,1,2026-05-15 14:30:40,HIGH,2026-05-15,14
877,858,1.0,0.9996,1,2026-05-15 14:30:40,HIGH,2026-05-15,14
878,859,77.89,0.9974,1,2026-05-15 14:30:40,HIGH,2026-05-15,14
879,861,1.0,0.9996,1,2026-05-15 14:30:40,HIGH,2026-05-15,14
880,862,1.0,0.5471,1,2026-05-15 14:30:40,LOW,2026-05-15,14
881,863,2.22,0.9847,1,2026-05-15 14:30:40,HIGH,2026-05-15,14
882,865,108.51,0.8162,1,2026-05-15 14:30:40,MEDIUM,2026-05-15,14
883,868,139.9,0.9997,1,2026-05-15 14:30:40,HIGH,2026-05-15,14
884,869,99.99,0.9997,1,2026-05-15 14:30:40,HIGH,2026-05-15,14
885,870,45.51,0.9952,1,2026-05-15 14:30:40,HIGH,2026-05-15,14
886,872,9.99,0.9796,1,2026-05-15 14:30:40,HIGH,2026-05-15,14
887,877,99.99,0.9997,1,2026-05-15 14:30:41,HIGH,2026-05-15,14
888,879,1.0,0.9983,1,2026-05-15 14:30:41,HIGH,2026-05-15,14
889,880,0.76,0.6994,1,2026-05-15 14:30:41,LOW,2026-05-15,14
890,881,3.79,0.5903,1,2026-05-15 14:30:41,LOW,2026-05-15,14
891,883,362.55,0.998,1,2026-05-15 14:30:41,HIGH,2026-05-15,14
892,884,5.0,0.9997,1,2026-05-15 14:30:41,HIGH,2026-05-15,14
893,886,720.38,0.9995,1,2026-05-15 14:30:41,HIGH,2026-05-15,14
894,888,1.0,0.9996,1,2026-05-15 14:30:41,HIGH,2026-05-15,14
895,890,0.0,0.9971,1,2026-05-15 14:30:41,HIGH,2026-05-15,14
896,894,8.54,0.9997,1,2026-05-15 14:30:42,HIGH,2026-05-15,14
897,896,1.0,0.9855,1,2026-05-15 14:30:42,HIGH,2026-05-15,14
898,898,3.14,0.9742,1,2026-05-15 14:30:42,HIGH,2026-05-15,14
899,899,35.0,0.9895,1,2026-05-15 14:30:42,HIGH,2026-05-15,14
900,903,12.31,0.9997,1,2026-05-15 14:30:42,HIGH,2026-05-15,14
901,904,319.2,0.9977,1,2026-05-15 14:30:42,HIGH,2026-05-15,14
902,905,1.0,0.7592,1,2026-05-15 14:30:42,MEDIUM,2026-05-15,14
903,908,0.77,0.9856,1,2026-05-15 14:30:42,HIGH,2026-05-15,14
904,910,1.0,0.8161,1,2026-05-15 14:30:42,MEDIUM,2026-05-15,14
905,913,1.0,0.9834,1,2026-05-15 14:30:42,HIGH,2026-05-15,14
906,915,0.0,0.9986,1,2026-05-15 14:30:43,HIGH,2026-05-15,14
907,920,99.99,0.9997,1,2026-05-15 14:30:43,HIGH,2026-05-15,14
908,921,19.04,0.9786,1,2026-05-15 14:30:43,HIGH,2026-05-15,14
909,922,1.0,0.9997,1,2026-05-15 14:30:43,HIGH,2026-05-15,14
910,925,0.76,0.9958,1,2026-05-15 14:30:43,HIGH,2026-05-15,14
911,926,1096.99,0.8006,1,2026-05-15 14:30:43,MEDIUM,2026-05-15,14
912,927,0.0,0.9808,1,2026-05-15 14:30:43,HIGH,2026-05-15,14
913,928,125.3,0.9994,1,2026-05-15 14:30:43,HIGH,2026-05-15,14
914,929,0.0,0.9997,1,2026-05-15 14:30:43,HIGH,2026-05-15,14
915,932,7.59,0.9997,1,2026-05-15 14:30:43,HIGH,2026-05-15,14
916,934,16.48,0.9931,1,2026-05-15 14:30:43,HIGH,2026-05-15,14
917,935,1.0,0.9996,1,2026-05-15 14:30:44,HIGH,2026-05-15,14
918,936,45.48,0.9997,1,2026-05-15 14:30:44,HIGH,2026-05-15,14
919,938,1.0,0.979,1,2026-05-15 14:30:44,HIGH,2026-05-15,14
920,939,0.0,0.9997,1,2026-05-15 14:30:44,HIGH,2026-05-15,14
921,940,99.99,0.9997,1,2026-05-15 14:30:44,HIGH,2026-05-15,14
922,945,634.3,0.8345,1,2026-05-15 14:30:44,MEDIUM,2026-05-15,14
923,949,311.28,0.9954,1,2026-05-15 14:30:44,HIGH,2026-05-15,14
924,954,444.17,0.9996,1,2026-05-15 14:30:44,HIGH,2026-05-15,14
925,957,0.77,0.9996,1,2026-05-15 14:30:45,HIGH,2026-05-15,14
926,960,99.99,0.9997,1,2026-05-15 14:30:45,HIGH,2026-05-15,14
927,961,4.69,0.9997,1,2026-05-15 14:30:45,HIGH,2026-05-15,14
928,965,1.0,0.982,1,2026-05-15 14:30:45,HIGH,2026-05-15,14
929,966,1.1,0.9992,1,2026-05-15 14:30:45,HIGH,2026-05-15,14
930,967,97.0,0.9996,1,2026-05-15 14:30:45,HIGH,2026-05-15,14
931,968,0.77,0.9996,1,2026-05-15 14:30:45,HIGH,2026-05-15,14
932,969,208.58,0.8412,1,2026-05-15 14:30:45,MEDIUM,2026-05-15,14
933,970,1.0,0.9997,1,2026-05-15 14:30:45,HIGH,2026-05-15,14
934,972,1.0,0.9995,1,2026-05-15 14:30:45,HIGH,2026-05-15,14
935,973,0.0,0.9989,1,2026-05-15 14:30:45,HIGH,2026-05-15,14
936,975,8.9,0.9987,1,2026-05-15 14:30:46,HIGH,2026-05-15,14
937,976,42.53,0.8013,1,2026-05-15 14:30:46,MEDIUM,2026-05-15,14
938,977,1.0,0.9997,1,2026-05-15 14:30:46,HIGH,2026-05-15,14
939,979,104.03,0.9997,1,2026-05-15 14:30:46,HIGH,2026-05-15,14
940,981,273.01,0.9997,1,2026-05-15 14:30:46,HIGH,2026-05-15,14
941,984,14.46,0.9997,1,2026-05-15 14:30:46,HIGH,2026-05-15,14
942,985,720.8,0.9059,1,2026-05-15 14:30:46,HIGH,2026-05-15,14
943,986,717.15,0.9974,1,2026-05-15 14:30:46,HIGH,2026-05-15,14
944,987,0.77,0.9996,1,2026-05-15 14:30:46,HIGH,2026-05-15,14
945,988,2.28,0.9996,1,2026-05-15 14:30:46,HIGH,2026-05-15,14
946,989,0.0,0.9604,1,2026-05-15 14:30:46,HIGH,2026-05-15,14
947,990,187.11,0.7864,1,2026-05-15 14:30:46,MEDIUM,2026-05-15,14
948,991,0.0,0.9997,1,2026-05-15 14:30:46,HIGH,2026-05-15,14
949,993,1.0,0.9997,1,2026-05-15 14:30:47,HIGH,2026-05-15,14
950,995,99.99,0.9997,1,2026-05-15 14:30:47,HIGH,2026-05-15,14
951,996,1.0,0.9979,1,2026-05-15 14:30:47,HIGH,2026-05-15,14
952,997,354.33,0.6951,1,2026-05-15 14:30:47,LOW,2026-05-15,14
953,999,50.0,0.9841,1,2026-05-15 14:30:47,HIGH,2026-05-15,14
954,1000,12.31,0.9918,1,2026-05-15 14:30:47,HIGH,2026-05-15,14
955,5,1.0,0.9995,1,2026-05-15 21:28:47,HIGH,2026-05-15,21
956,10,802.52,0.8944,1,2026-05-15 21:28:47,MEDIUM,2026-05-15,21
957,12,99.99,0.9997,1,2026-05-15 21:28:47,HIGH,2026-05-15,21
958,17,323.77,0.9442,1,2026-05-15 21:28:47,HIGH,2026-05-15,21
959,20,1.0,0.9996,1,2026-05-15 21:28:48,HIGH,2026-05-15,21
960,22,0.0,0.9977,1,2026-05-15 21:28:48,HIGH,2026-05-15,21
961,23,175.9,0.9996,1,2026-05-15 21:28:48,HIGH,2026-05-15,21
962,25,1402.16,0.9987,1,2026-05-15 21:28:48,HIGH,2026-05-15,21
963,26,318.11,0.9989,1,2026-05-15 21:28:48,HIGH,2026-05-15,21
964,27,111.7,0.9997,1,2026-05-15 21:28:48,HIGH,2026-05-15,21
965,31,0.0,0.9997,1,2026-05-15 21:28:48,HIGH,2026-05-15,21
966,32,1.0,0.9997,1,2026-05-15 21:28:48,HIGH,2026-05-15,21
967,35,1.0,0.9951,1,2026-05-15 21:28:49,HIGH,2026-05-15,21
968,36,1389.56,0.9992,1,2026-05-15 21:28:49,HIGH,2026-05-15,21
969,40,99.99,0.9997,1,2026-05-15 21:28:49,HIGH,2026-05-15,21
970,41,8.64,0.9997,1,2026-05-15 21:28:49,HIGH,2026-05-15,21
971,42,1.0,0.9997,1,2026-05-15 21:28:49,HIGH,2026-05-15,21
972,43,37.93,0.9997,1,2026-05-15 21:28:49,HIGH,2026-05-15,21
973,45,316.06,0.9997,1,2026-05-15 21:28:49,HIGH,2026-05-15,21
974,46,240.77,0.9997,1,2026-05-15 21:28:49,HIGH,2026-05-15,21
975,49,10.7,0.9994,1,2026-05-15 21:28:50,HIGH,2026-05-15,21
976,53,0.2,0.8203,1,2026-05-15 21:28:50,MEDIUM,2026-05-15,21
977,55,1.0,0.9996,1,2026-05-15 21:28:50,HIGH,2026-05-15,21
978,56,0.0,0.9996,1,2026-05-15 21:28:50,HIGH,2026-05-15,21
979,58,1.0,0.9996,1,2026-05-15 21:28:50,HIGH,2026-05-15,21
980,59,7.53,0.9996,1,2026-05-15 21:28:50,HIGH,2026-05-15,21
981,61,0.01,0.9997,1,2026-05-15 21:28:50,HIGH,2026-05-15,21
982,62,1.0,0.9996,1,2026-05-15 21:28:51,HIGH,2026-05-15,21
983,64,1.1,0.9995,1,2026-05-15 21:28:51,HIGH,2026-05-15,21
984,69,99.99,0.9997,1,2026-05-15 21:28:51,HIGH,2026-05-15,21
985,71,1.0,0.948,1,2026-05-15 21:28:51,HIGH,2026-05-15,21
986,75,600.73,0.9977,1,2026-05-15 21:28:51,HIGH,2026-05-15,21
987,76,1.0,0.9923,1,2026-05-15 21:28:51,HIGH,2026-05-15,21
988,78,3.79,0.8699,1,2026-05-15 21:28:52,MEDIUM,2026-05-15,21
989,80,30.31,0.9997,1,2026-05-15 21:28:52,HIGH,2026-05-15,21
990,82,99.99,0.9997,1,2026-05-15 21:28:52,HIGH,2026-05-15,21
991,83,252.92,0.9997,1,2026-05-15 21:28:52,HIGH,2026-05-15,21
992,84,99.99,0.9997,1,2026-05-15 21:28:52,HIGH,2026-05-15,21
993,85,1.0,0.9996,1,2026-05-15 21:28:52,HIGH,2026-05-15,21
