id,transaction_id,amount,fraud_probability,prediction,alert_time,severity
844,759,57.73,0.9997,1,2026-05-15 14:30:35,HIGH
845,761,340.11,0.9997,1,2026-05-15 14:30:35,HIGH
846,763,1.0,0.8428,1,2026-05-15 14:30:35,MEDIUM
847,767,7.18,0.7238,1,2026-05-15 14:30:35,MEDIUM
848,770,227.3,0.9994,1,2026-05-15 14:30:35,HIGH
849,773,1.0,0.9996,1,2026-05-15 14:30:35,HIGH
850,775,0.0,0.7123,1,2026-05-15 14:30:36,MEDIUM
851,778,105.89,0.9964,1,2026-05-15 14:30:36,HIGH
852,779,1.0,0.7257,1,2026-05-15 14:30:36,MEDIUM
853,783,829.41,0.9041,1,2026-05-15 14:30:36,HIGH
854,784,0.0,0.9989,1,2026-05-15 14:30:36,HIGH
855,785,1335.0,0.997,1,2026-05-15 14:30:36,HIGH
856,786,320.0,0.7824,1,2026-05-15 14:30:36,MEDIUM
857,789,4.9,0.9833,1,2026-05-15 14:30:36,HIGH
858,790,0.0,0.9997,1,2026-05-15 14:30:36,HIGH
859,805,104.81,0.8674,1,2026-05-15 14:30:37,MEDIUM
860,806,76.94,0.9994,1,2026-05-15 14:30:37,HIGH
861,808,0.76,0.999,1,2026-05-15 14:30:37,HIGH
862,810,1.0,0.9996,1,2026-05-15 14:30:37,HIGH
863,812,0.76,0.9227,1,2026-05-15 14:30:37,HIGH
864,819,7.61,0.9997,1,2026-05-15 14:30:38,HIGH
865,821,45.03,0.738,1,2026-05-15 14:30:38,MEDIUM
866,825,3.9,0.9997,1,2026-05-15 14:30:38,HIGH
867,828,6.62,0.9984,1,2026-05-15 14:30:38,HIGH
868,829,84.28,0.9994,1,2026-05-15 14:30:38,HIGH
869,831,8.3,0.9996,1,2026-05-15 14:30:38,HIGH
870,835,1.0,0.9844,1,2026-05-15 14:30:39,HIGH
871,844,4.56,0.9997,1,2026-05-15 14:30:39,HIGH
872,848,324.59,0.9833,1,2026-05-15 14:30:39,HIGH
873,850,1.0,0.9996,1,2026-05-15 14:30:39,HIGH
874,854,6.27,0.9996,1,2026-05-15 14:30:39,HIGH
875,855,53.95,0.9997,1,2026-05-15 14:30:40,HIGH
876,856,1.0,0.9996,1,2026-05-15 14:30:40,HIGH
877,858,1.0,0.9996,1,2026-05-15 14:30:40,HIGH
878,859,77.89,0.9974,1,2026-05-15 14:30:40,HIGH
879,861,1.0,0.9996,1,2026-05-15 14:30:40,HIGH
880,862,1.0,0.5471,1,2026-05-15 14:30:40,LOW
881,863,2.22,0.9847,1,2026-05-15 14:30:40,HIGH
882,865,108.51,0.8162,1,2026-05-15 14:30:40,MEDIUM
883,868,139.9,0.9997,1,2026-05-15 14:30:40,HIGH
884,869,99.99,0.9997,1,2026-05-15 14:30:40,HIGH
885,870,45.51,0.9952,1,2026-05-15 14:30:40,HIGH
886,872,9.99,0.9796,1,2026-05-15 14:30:40,HIGH
887,877,99.99,0.9997,1,2026-05-15 14:30:41,HIGH
888,879,1.0,0.9983,1,2026-05-15 14:30:41,HIGH
889,880,0.76,0.6994,1,2026-05-15 14:30:41,LOW
890,881,3.79,0.5903,1,2026-05-15 14:30:41,LOW
891,883,362.55,0.998,1,2026-05-15 14:30:41,HIGH
892,884,5.0,0.9997,1,2026-05-15 14:30:41,HIGH
893,886,720.38,0.9995,1,2026-05-15 14:30:41,HIGH
894,888,1.0,0.9996,1,2026-05-15 14:30:41,HIGH
895,890,0.0,0.9971,1,2026-05-15 14:30:41,HIGH
896,894,8.54,0.9997,1,2026-05-15 14:30:42,HIGH
897,896,1.0,0.9855,1,2026-05-15 14:30:42,HIGH
898,898,3.14,0.9742,1,2026-05-15 14:30:42,HIGH
899,899,35.0,0.9895,1,2026-05-15 14:30:42,HIGH
900,903,12.31,0.9997,1,2026-05-15 14:30:42,HIGH
901,904,319.2,0.9977,1,2026-05-15 14:30:42,HIGH
902,905,1.0,0.7592,1,2026-05-15 14:30:42,MEDIUM
903,908,0.77,0.9856,1,2026-05-15 14:30:42,HIGH
904,910,1.0,0.8161,1,2026-05-15 14:30:42,MEDIUM
905,913,1.0,0.9834,1,2026-05-15 14:30:42,HIGH
906,915,0.0,0.9986,1,2026-05-15 14:30:43,HIGH
907,920,99.99,0.9997,1,2026-05-15 14:30:43,HIGH
908,921,19.04,0.9786,1,2026-05-15 14:30:43,HIGH
909,922,1.0,0.9997,1,2026-05-15 14:30:43,HIGH
910,925,0.76,0.9958,1,2026-05-15 14:30:43,HIGH
911,926,1096.99,0.8006,1,2026-05-15 14:30:43,MEDIUM
912,927,0.0,0.9808,1,2026-05-15 14:30:43,HIGH
913,928,125.3,0.9994,1,2026-05-15 14:30:43,HIGH
914,929,0.0,0.9997,1,2026-05-15 14:30:43,HIGH
915,932,7.59,0.9997,1,2026-05-15 14:30:43,HIGH
916,934,16.48,0.9931,1,2026-05-15 14:30:43,HIGH
917,935,1.0,0.9996,1,2026-05-15 14:30:44,HIGH
918,936,45.48,0.9997,1,2026-05-15 14:30:44,HIGH
919,938,1.0,0.979,1,2026-05-15 14:30:44,HIGH
920,939,0.0,0.9997,1,2026-05-15 14:30:44,HIGH
921,940,99.99,0.9997,1,2026-05-15 14:30:44,HIGH
922,945,634.3,0.8345,1,2026-05-15 14:30:44,MEDIUM
923,949,311.28,0.9954,1,2026-05-15 14:30:44,HIGH
924,954,444.17,0.9996,1,2026-05-15 14:30:44,HIGH
925,957,0.77,0.9996,1,2026-05-15 14:30:45,HIGH
926,960,99.99,0.9997,1,2026-05-15 14:30:45,HIGH
927,961,4.69,0.9997,1,2026-05-15 14:30:45,HIGH
928,965,1.0,0.982,1,2026-05-15 14:30:45,HIGH
929,966,1.1,0.9992,1,2026-05-15 14:30:45,HIGH
930,967,97.0,0.9996,1,2026-05-15 14:30:45,HIGH
931,968,0.77,0.9996,1,2026-05-15 14:30:45,HIGH
932,969,208.58,0.8412,1,2026-05-15 14:30:45,MEDIUM
933,970,1.0,0.9997,1,2026-05-15 14:30:45,HIGH
934,972,1.0,0.9995,1,2026-05-15 14:30:45,HIGH
935,973,0.0,0.9989,1,2026-05-15 14:30:45,HIGH
936,975,8.9,0.9987,1,2026-05-15 14:30:46,HIGH
937,976,42.53,0.8013,1,2026-05-15 14:30:46,MEDIUM
938,977,1.0,0.9997,1,2026-05-15 14:30:46,HIGH
939,979,104.03,0.9997,1,2026-05-15 14:30:46,HIGH
940,981,273.01,0.9997,1,2026-05-15 14:30:46,HIGH
941,984,14.46,0.9997,1,2026-05-15 14:30:46,HIGH
942,985,720.8,0.9059,1,2026-05-15 14:30:46,HIGH
943,986,717.15,0.9974,1,2026-05-15 14:30:46,HIGH
944,987,0.77,0.9996,1,2026-05-15 14:30:46,HIGH
945,988,2.28,0.9996,1,2026-05-15 14:30:46,HIGH
946,989,0.0,0.9604,1,2026-05-15 14:30:46,HIGH
947,990,187.11,0.7864,1,2026-05-15 14:30:46,MEDIUM
948,991,0.0,0.9997,1,2026-05-15 14:30:46,HIGH
949,993,1.0,0.9997,1,2026-05-15 14:30:47,HIGH
950,995,99.99,0.9997,1,2026-05-15 14:30:47,HIGH
951,996,1.0,0.9979,1,2026-05-15 14:30:47,HIGH
952,997,354.33,0.6951,1,2026-05-15 14:30:47,LOW
953,999,50.0,0.9841,1,2026-05-15 14:30:47,HIGH
954,1000,12.31,0.9918,1,2026-05-15 14:30:47,HIGH
955,5,1.0,0.9995,1,2026-05-15 21:28:47,HIGH
956,10,802.52,0.8944,1,2026-05-15 21:28:47,MEDIUM
957,12,99.99,0.9997,1,2026-05-15 21:28:47,HIGH
958,17,323.77,0.9442,1,2026-05-15 21:28:47,HIGH
959,20,1.0,0.9996,1,2026-05-15 21:28:48,HIGH
960,22,0.0,0.9977,1,2026-05-15 21:28:48,HIGH
961,23,175.9,0.9996,1,2026-05-15 21:28:48,HIGH
962,25,1402.16,0.9987,1,2026-05-15 21:28:48,HIGH
963,26,318.11,0.9989,1,2026-05-15 21:28:48,HIGH
964,27,111.7,0.9997,1,2026-05-15 21:28:48,HIGH
965,31,0.0,0.9997,1,2026-05-15 21:28:48,HIGH
966,32,1.0,0.9997,1,2026-05-15 21:28:48,HIGH
967,35,1.0,0.9951,1,2026-05-15 21:28:49,HIGH
968,36,1389.56,0.9992,1,2026-05-15 21:28:49,HIGH
969,40,99.99,0.9997,1,2026-05-15 21:28:49,HIGH
970,41,8.64,0.9997,1,2026-05-15 21:28:49,HIGH
971,42,1.0,0.9997,1,2026-05-15 21:28:49,HIGH
972,43,37.93,0.9997,1,2026-05-15 21:28:49,HIGH
973,45,316.06,0.9997,1,2026-05-15 21:28:49,HIGH
974,46,240.77,0.9997,1,2026-05-15 21:28:49,HIGH
975,49,10.7,0.9994,1,2026-05-15 21:28:50,HIGH
976,53,0.2,0.8203,1,2026-05-15 21:28:50,MEDIUM
977,55,1.0,0.9996,1,2026-05-15 21:28:50,HIGH
978,56,0.0,0.9996,1,2026-05-15 21:28:50,HIGH
979,58,1.0,0.9996,1,2026-05-15 21:28:50,HIGH
980,59,7.53,0.9996,1,2026-05-15 21:28:50,HIGH
981,61,0.01,0.9997,1,2026-05-15 21:28:50,HIGH
982,62,1.0,0.9996,1,2026-05-15 21:28:51,HIGH
983,64,1.1,0.9995,1,2026-05-15 21:28:51,HIGH
984,69,99.99,0.9997,1,2026-05-15 21:28:51,HIGH
985,71,1.0,0.948,1,2026-05-15 21:28:51,HIGH
986,75,600.73,0.9977,1,2026-05-15 21:28:51,HIGH
987,76,1.0,0.9923,1,2026-05-15 21:28:51,HIGH
988,78,3.79,0.8699,1,2026-05-15 21:28:52,MEDIUM
989,80,30.31,0.9997,1,2026-05-15 21:28:52,HIGH
990,82,99.99,0.9997,1,2026-05-15 21:28:52,HIGH
991,83,252.92,0.9997,1,2026-05-15 21:28:52,HIGH
992,84,99.99,0.9997,1,2026-05-15 21:28:52,HIGH
993,85,1.0,0.9996,1,2026-05-15 21:28:52,HIGH
994,90,1.0,0.7718,1,2026-05-15 21:28:52,MEDIUM
995,91,480.72,0.8929,1,2026-05-15 21:28:53,MEDIUM
996,92,0.0,0.9989,1,2026-05-15 21:28:53,HIGH
997,94,1354.25,0.9989,1,2026-05-15 21:28:53,HIGH
998,96,237.26,0.9914,1,2026-05-15 21:28:53,HIGH
999,98,19.02,0.9969,1,2026-05-15 21:28:53,HIGH
1000,99,99.99,0.9997,1,2026-05-15 21:28:53,HIGH
1001,102,186.13,0.9994,1,2026-05-15 21:28:53,HIGH
1002,104,1.0,0.9834,1,2026-05-15 21:28:53,HIGH
1003,109,99.99,0.9997,1,2026-05-15 21:28:54,HIGH
1004,115,0.0,0.9996,1,2026-05-15 21:28:54,HIGH
1005,116,1.1,0.9889,1,2026-05-15 21:28:54,HIGH
1006,117,153.46,0.9997,1,2026-05-15 21:28:54,HIGH
1007,120,75.86,0.9996,1,2026-05-15 21:28:55,HIGH
1008,122,1.59,0.9995,1,2026-05-15 21:28:55,HIGH
1009,124,60.0,0.9737,1,2026-05-15 21:28:55,HIGH
1010,125,0.76,0.7807,1,2026-05-15 21:28:55,MEDIUM
1011,128,1.0,0.9997,1,2026-05-15 21:28:55,HIGH
1012,133,0.0,0.9997,1,2026-05-15 21:28:55,HIGH
1013,136,1.0,0.9996,1,2026-05-15 21:28:56,HIGH
1014,137,459.07,0.9994,1,2026-05-15 21:28:56,HIGH
1015,138,0.0,0.9721,1,2026-05-15 21:28:56,HIGH
1016,139,1.0,0.9996,1,2026-05-15 21:28:56,HIGH
1017,140,99.99,0.9997,1,2026-05-15 21:28:56,HIGH
1018,141,1218.89,0.9896,1,2026-05-15 21:28:56,HIGH
1019,142,99.85,0.9997,1,2026-05-15 21:28:56,HIGH
1020,144,451.27,0.8537,1,2026-05-15 21:28:56,MEDIUM
1021,148,30.14,0.7477,1,2026-05-15 21:28:57,MEDIUM
1022,150,33.76,0.6103,1,2026-05-15 21:28:57,LOW
1023,152,0.76,0.9996,1,2026-05-15 21:28:57,HIGH
1024,154,122.68,0.9996,1,2026-05-15 21:28:57,HIGH
1025,156,7.06,0.9713,1,2026-05-15 21:28:57,HIGH
1026,157,104.03,0.9997,1,2026-05-15 21:28:57,HIGH
1027,159,3.76,0.9711,1,2026-05-15 21:28:57,HIGH
1028,167,44.9,0.9997,1,2026-05-15 21:28:58,HIGH
1029,169,11.4,0.9996,1,2026-05-15 21:28:58,HIGH
1030,170,1.0,0.9997,1,2026-05-15 21:28:58,HIGH
1031,171,2125.87,0.8583,1,2026-05-15 21:28:58,MEDIUM
1032,172,0.38,0.999,1,2026-05-15 21:28:58,HIGH
1033,173,112.33,0.9997,1,2026-05-15 21:28:58,HIGH
1034,175,349.08,0.9984,1,2026-05-15 21:28:58,HIGH
1035,176,45.51,0.9997,1,2026-05-15 21:28:58,HIGH
1036,177,1.0,0.926,1,2026-05-15 21:28:59,HIGH
1037,178,106.9,0.9996,1,2026-05-15 21:28:59,HIGH
1038,183,2.0,0.9995,1,2026-05-15 21:28:59,HIGH
1039,186,99.99,0.9996,1,2026-05-15 21:28:59,HIGH
1040,188,3.22,0.7293,1,2026-05-15 21:28:59,MEDIUM
1041,194,18.98,0.9976,1,2026-05-15 21:29:00,HIGH
1042,195,1.0,0.9991,1,2026-05-15 21:29:00,HIGH
1043,196,2.0,0.9989,1,2026-05-15 21:29:00,HIGH
1044,197,0.76,0.9943,1,2026-05-15 21:29:00,HIGH
1045,198,1.0,0.9835,1,2026-05-15 21:29:00,HIGH
1046,200,99.99,0.9997,1,2026-05-15 21:29:00,HIGH
1047,201,1.0,0.998,1,2026-05-15 21:29:00,HIGH
1048,207,99.99,0.9997,1,2026-05-15 21:29:01,HIGH
1049,211,99.99,0.9997,1,2026-05-15 21:29:01,HIGH
1050,212,1.0,0.9973,1,2026-05-15 21:29:01,HIGH
1051,216,1.0,0.9996,1,2026-05-15 21:29:01,HIGH
1052,218,219.8,0.9996,1,2026-05-15 21:29:01,HIGH
1053,221,188.52,0.9997,1,2026-05-15 21:29:01,HIGH
1054,224,1.0,0.9996,1,2026-05-15 21:29:02,HIGH
1055,226,239.93,0.909,1,2026-05-15 21:29:02,HIGH
1056,228,0.0,0.9996,1,2026-05-15 21:29:02,HIGH
1057,231,346.94,0.9996,1,2026-05-15 21:29:02,HIGH
1058,233,12.31,0.9248,1,2026-05-15 21:29:02,HIGH
1059,235,1.0,0.9996,1,2026-05-15 21:29:02,HIGH
1060,236,30.39,0.9997,1,2026-05-15 21:29:02,HIGH
1061,239,1.0,0.954,1,2026-05-15 21:29:03,HIGH
1062,240,1.0,0.9971,1,2026-05-15 21:29:03,HIGH
1063,241,59.0,0.9393,1,2026-05-15 21:29:03,HIGH
1064,242,101.5,0.9994,1,2026-05-15 21:29:03,HIGH
1065,245,30.31,0.9997,1,2026-05-15 21:29:03,HIGH
1066,246,0.76,0.9997,1,2026-05-15 21:29:03,HIGH
1067,247,0.0,0.9989,1,2026-05-15 21:29:03,HIGH
1068,248,99.99,0.9997,1,2026-05-15 21:29:03,HIGH
1069,249,30.3,0.948,1,2026-05-15 21:29:03,HIGH
1070,250,38.76,0.986,1,2026-05-15 21:29:03,HIGH
1071,251,0.68,0.9939,1,2026-05-15 21:29:04,HIGH
1072,255,120.54,0.9796,1,2026-05-15 21:29:04,HIGH
1073,256,1.63,0.9996,1,2026-05-15 21:29:04,HIGH
1074,260,1.0,0.9994,1,2026-05-15 21:29:04,HIGH
1075,262,0.77,0.9996,1,2026-05-15 21:29:04,HIGH
1076,263,9.13,0.9997,1,2026-05-15 21:29:04,HIGH
1077,264,0.0,0.9997,1,2026-05-15 21:29:04,HIGH
1078,265,65.0,0.9996,1,2026-05-15 21:29:04,HIGH
1079,268,276.17,0.9075,1,2026-05-15 21:29:05,HIGH
1080,270,723.21,0.933,1,2026-05-15 21:29:05,HIGH
1081,271,245.0,0.9995,1,2026-05-15 21:29:05,HIGH
1082,272,88.23,0.9997,1,2026-05-15 21:29:05,HIGH
1083,274,254.76,0.9997,1,2026-05-15 21:29:05,HIGH
1084,276,1.0,0.9996,1,2026-05-15 21:29:05,HIGH
1085,277,113.92,0.9996,1,2026-05-15 21:29:05,HIGH
1086,279,0.68,0.99,1,2026-05-15 21:29:05,HIGH
1087,283,238.9,0.9995,1,2026-05-15 21:29:06,HIGH
1088,284,261.22,0.8382,1,2026-05-15 21:29:06,MEDIUM
1089,285,290.18,0.6486,1,2026-05-15 21:29:06,LOW
1090,287,105.89,0.9867,1,2026-05-15 21:29:06,HIGH
1091,288,247.86,0.9854,1,2026-05-15 21:29:06,HIGH
1092,289,1.0,0.9996,1,2026-05-15 21:29:06,HIGH
1093,294,0.77,0.9995,1,2026-05-15 21:29:06,HIGH
1094,295,11.0,0.9993,1,2026-05-15 21:29:07,HIGH
1095,296,4.97,0.9995,1,2026-05-15 21:29:07,HIGH
1096,298,0.76,0.9997,1,2026-05-15 21:29:07,HIGH
1097,299,1.0,0.9986,1,2026-05-15 21:29:07,HIGH
1098,300,1.0,0.7881,1,2026-05-15 21:29:07,MEDIUM
1099,302,0.01,0.9997,1,2026-05-15 21:29:07,HIGH
1100,303,0.0,0.7507,1,2026-05-15 21:29:07,MEDIUM
1101,304,996.27,0.9854,1,2026-05-15 21:29:07,HIGH
1102,307,0.92,0.908,1,2026-05-15 21:29:07,HIGH
1103,315,357.95,0.9051,1,2026-05-15 21:29:08,HIGH
1104,316,1504.93,0.9973,1,2026-05-15 21:29:08,HIGH
1105,317,1.0,0.9996,1,2026-05-15 21:29:08,HIGH
1106,320,294.9,0.9997,1,2026-05-15 21:29:08,HIGH
1107,321,99.99,0.9997,1,2026-05-15 21:29:08,HIGH
1108,322,1.0,0.9997,1,2026-05-15 21:29:08,HIGH
1109,323,78.0,0.9997,1,2026-05-15 21:29:08,HIGH
1110,327,0.01,0.9985,1,2026-05-15 21:29:09,HIGH
1111,328,19.95,0.5415,1,2026-05-15 21:29:09,LOW
1112,330,39.45,0.9996,1,2026-05-15 21:29:09,HIGH
1113,332,1.0,0.9996,1,2026-05-15 21:29:09,HIGH
1114,335,0.0,0.7334,1,2026-05-15 21:29:09,MEDIUM
1115,336,1.0,0.9996,1,2026-05-15 21:29:09,HIGH
1116,341,0.77,0.9996,1,2026-05-15 21:29:10,HIGH
1117,344,37.32,0.9997,1,2026-05-15 21:29:10,HIGH
1118,345,0.01,0.999,1,2026-05-15 21:29:10,HIGH
1119,346,94.82,0.9996,1,2026-05-15 21:29:10,HIGH
1120,349,18.96,0.9995,1,2026-05-15 21:29:10,HIGH
1121,351,130.44,0.9997,1,2026-05-15 21:29:10,HIGH
1122,352,252.92,0.9997,1,2026-05-15 21:29:10,HIGH
1123,354,99.99,0.9997,1,2026-05-15 21:29:10,HIGH
1124,355,18.0,0.9987,1,2026-05-15 21:29:11,HIGH
1125,356,106.55,0.9997,1,2026-05-15 21:29:11,HIGH
1126,357,316.06,0.9997,1,2026-05-15 21:29:11,HIGH
1127,358,1.59,0.9995,1,2026-05-15 21:29:11,HIGH
1128,359,33.59,0.9993,1,2026-05-15 21:29:11,HIGH
1129,360,648.0,0.9996,1,2026-05-15 21:29:11,HIGH
1130,361,0.0,0.9995,1,2026-05-15 21:29:11,HIGH
1131,363,172.32,0.9997,1,2026-05-15 21:29:11,HIGH
1132,364,51.37,0.9995,1,2026-05-15 21:29:11,HIGH
1133,365,99.99,0.9997,1,2026-05-15 21:29:11,HIGH
1134,366,1.0,0.9995,1,2026-05-15 21:29:11,HIGH
1135,368,1.75,0.9995,1,2026-05-15 21:29:11,HIGH
1136,369,925.31,0.9961,1,2026-05-15 21:29:12,HIGH
1137,373,1.0,0.9995,1,2026-05-15 21:29:12,HIGH
1138,374,8.0,0.9995,1,2026-05-15 21:29:12,HIGH
1139,375,1.0,0.9995,1,2026-05-15 21:29:12,HIGH
1140,377,127.14,0.9997,1,2026-05-15 21:29:12,HIGH
1141,378,23.36,0.9895,1,2026-05-15 21:29:12,HIGH
1142,381,426.4,0.9993,1,2026-05-15 21:29:12,HIGH
1143,382,204.27,0.9989,1,2026-05-15 21:29:12,HIGH
1144,384,3.79,0.9789,1,2026-05-15 21:29:13,HIGH
1145,385,101.5,0.9984,1,2026-05-15 21:29:13,HIGH
1146,388,364.19,0.9896,1,2026-05-15 21:29:13,HIGH
1147,391,7.52,0.9997,1,2026-05-15 21:29:13,HIGH
1148,392,3.93,0.7559,1,2026-05-15 21:29:13,MEDIUM
1149,394,0.76,0.9992,1,2026-05-15 21:29:13,HIGH
1150,396,3.12,0.9435,1,2026-05-15 21:29:13,HIGH
1151,397,0.76,0.929,1,2026-05-15 21:29:13,HIGH
1152,398,1.0,0.9996,1,2026-05-15 21:29:13,HIGH
1153,401,1809.68,0.5584,1,2026-05-15 21:29:14,LOW
1154,402,7.59,0.6952,1,2026-05-15 21:29:14,LOW
1155,408,22.04,0.9974,1,2026-05-15 21:29:14,HIGH
1156,409,1.0,0.9996,1,2026-05-15 21:29:14,HIGH
1157,414,1.0,0.9997,1,2026-05-15 21:29:14,HIGH
1158,421,1.0,0.9996,1,2026-05-15 21:29:15,HIGH
1159,423,39.9,0.9866,1,2026-05-15 21:29:15,HIGH
1160,425,2.0,0.9958,1,2026-05-15 21:29:15,HIGH
1161,426,25.0,0.9976,1,2026-05-15 21:29:15,HIGH
1162,427,0.68,0.999,1,2026-05-15 21:29:15,HIGH
1163,428,99.99,0.9997,1,2026-05-15 21:29:15,HIGH
1164,430,0.0,0.9997,1,2026-05-15 21:29:15,HIGH
1165,431,6.99,0.9486,1,2026-05-15 21:29:16,HIGH
1166,432,144.62,0.9994,1,2026-05-15 21:29:16,HIGH
1167,433,80.22,0.9994,1,2026-05-15 21:29:16,HIGH
1168,434,6.74,0.9997,1,2026-05-15 21:29:16,HIGH
1169,435,1.0,0.9997,1,2026-05-15 21:29:16,HIGH
1170,436,1.0,0.9994,1,2026-05-15 21:29:16,HIGH
1171,437,311.91,0.9199,1,2026-05-15 21:29:16,HIGH
1172,438,67.9,0.9995,1,2026-05-15 21:29:16,HIGH
1173,441,549.06,0.7448,1,2026-05-15 21:29:16,MEDIUM
1174,448,261.87,0.6249,1,2026-05-15 21:29:17,LOW
1175,453,39.45,0.9995,1,2026-05-15 21:29:17,HIGH
1176,454,360.0,0.9976,1,2026-05-15 21:29:17,HIGH
1177,455,99.9,0.9997,1,2026-05-15 21:29:17,HIGH
1178,459,80.9,0.998,1,2026-05-15 21:29:17,HIGH
1179,460,1.0,0.9997,1,2026-05-15 21:29:17,HIGH
1180,461,99.99,0.9997,1,2026-05-15 21:29:17,HIGH
1181,462,88.23,0.9997,1,2026-05-15 21:29:18,HIGH
1182,465,345.0,0.9689,1,2026-05-15 21:29:18,HIGH
1183,466,1.0,0.9296,1,2026-05-15 21:29:18,HIGH
1184,467,5.3,0.9997,1,2026-05-15 21:29:18,HIGH
1185,468,1.18,0.9996,1,2026-05-15 21:29:18,HIGH
1186,470,0.77,0.9996,1,2026-05-15 21:29:18,HIGH
1187,471,144.8,0.9996,1,2026-05-15 21:29:18,HIGH
1188,472,19.02,0.9997,1,2026-05-15 21:29:18,HIGH
1189,474,1.52,0.5603,1,2026-05-15 21:29:18,LOW
1190,475,147.87,0.9993,1,2026-05-15 21:29:18,HIGH
1191,482,60.6,0.9994,1,2026-05-15 21:29:19,HIGH
1192,483,1.0,0.9989,1,2026-05-15 21:29:19,HIGH
1193,484,22.47,0.8834,1,2026-05-15 21:29:19,MEDIUM
1194,486,766.36,0.9997,1,2026-05-15 21:29:19,HIGH
1195,487,1.0,0.9997,1,2026-05-15 21:29:19,HIGH
1196,488,9.82,0.9987,1,2026-05-15 21:29:19,HIGH
1197,489,99.99,0.9997,1,2026-05-15 21:29:19,HIGH
1198,494,111.7,0.9997,1,2026-05-15 21:29:19,HIGH
1199,495,0.0,0.9879,1,2026-05-15 21:29:19,HIGH
1200,496,1.0,0.9996,1,2026-05-15 21:29:20,HIGH
1201,497,1.0,0.9997,1,2026-05-15 21:29:20,HIGH
1202,498,0.0,0.9997,1,2026-05-15 21:29:20,HIGH
1203,503,727.91,0.9994,1,2026-05-15 21:29:20,HIGH
1204,508,1.0,0.9857,1,2026-05-15 21:29:20,HIGH
1205,511,1.0,0.9921,1,2026-05-15 21:29:20,HIGH
1206,513,2.28,0.9996,1,2026-05-15 21:29:21,HIGH
1207,514,1.0,0.9996,1,2026-05-15 21:29:21,HIGH
1208,515,1.63,0.9997,1,2026-05-15 21:29:21,HIGH
1209,517,489.71,0.9993,1,2026-05-15 21:29:21,HIGH
1210,518,0.83,0.9997,1,2026-05-15 21:29:21,HIGH
1211,520,1.0,0.9996,1,2026-05-15 21:29:21,HIGH
1212,521,17.06,0.9994,1,2026-05-15 21:29:21,HIGH
1213,524,104.0,0.9997,1,2026-05-15 21:29:21,HIGH
1214,525,1.0,0.9713,1,2026-05-15 21:29:21,HIGH
1215,528,454.82,0.9993,1,2026-05-15 21:29:22,HIGH
1216,530,0.76,0.9009,1,2026-05-15 21:29:22,HIGH
1217,532,99.99,0.9997,1,2026-05-15 21:29:22,HIGH
1218,534,9.21,0.962,1,2026-05-15 21:29:22,HIGH
1219,536,17.39,0.9588,1,2026-05-15 21:29:22,HIGH
1220,537,1.0,0.9991,1,2026-05-15 21:29:22,HIGH
1221,538,730.86,0.9965,1,2026-05-15 21:29:22,HIGH
1222,540,1.0,0.9997,1,2026-05-15 21:29:22,HIGH
1223,541,0.01,0.9997,1,2026-05-15 21:29:22,HIGH
1224,542,2.0,0.9993,1,2026-05-15 21:29:22,HIGH
1225,543,824.83,0.9945,1,2026-05-15 21:29:22,HIGH
1226,544,390.0,0.9993,1,2026-05-15 21:29:22,HIGH
1227,545,1.52,0.9997,1,2026-05-15 21:29:23,HIGH
1228,550,59.68,0.9997,1,2026-05-15 21:29:23,HIGH
1229,551,11.38,0.9997,1,2026-05-15 21:29:23,HIGH
1230,552,156.0,0.9991,1,2026-05-15 21:29:23,HIGH
1231,554,99.99,0.9893,1,2026-05-15 21:29:23,HIGH
1232,557,93.35,0.9962,1,2026-05-15 21:29:23,HIGH
1233,558,512.25,0.9997,1,2026-05-15 21:29:23,HIGH
1234,559,188.78,0.9996,1,2026-05-15 21:29:23,HIGH
1235,560,2.27,0.9987,1,2026-05-15 21:29:23,HIGH
1236,561,270.0,0.9995,1,2026-05-15 21:29:24,HIGH
1237,565,1.0,0.998,1,2026-05-15 21:29:24,HIGH
1238,566,1.0,0.9997,1,2026-05-15 21:29:24,HIGH
1239,568,188.52,0.9997,1,2026-05-15 21:29:24,HIGH
1240,569,2.28,0.9997,1,2026-05-15 21:29:24,HIGH
1241,572,173.07,0.9995,1,2026-05-15 21:29:24,HIGH
1242,574,1.0,0.9996,1,2026-05-15 21:29:24,HIGH
1243,575,0.76,0.9997,1,2026-05-15 21:29:24,HIGH
1244,577,1.0,0.999,1,2026-05-15 21:29:25,HIGH
1245,578,296.0,0.9968,1,2026-05-15 21:29:25,HIGH
1246,579,0.69,0.8775,1,2026-05-15 21:29:25,MEDIUM
1247,581,1.0,0.9996,1,2026-05-15 21:29:25,HIGH
1248,582,1.0,0.9997,1,2026-05-15 21:29:25,HIGH
1249,586,320.01,0.9996,1,2026-05-15 21:29:25,HIGH
1250,590,112.45,0.9961,1,2026-05-15 21:29:25,HIGH
1251,596,1.0,0.9995,1,2026-05-15 21:29:26,HIGH
1252,597,52.69,0.9996,1,2026-05-15 21:29:26,HIGH
1253,601,1.0,0.9996,1,2026-05-15 21:29:26,HIGH
1254,602,0.76,0.9997,1,2026-05-15 21:29:26,HIGH
1255,603,571.48,0.929,1,2026-05-15 21:29:26,HIGH
1256,604,129.0,0.6653,1,2026-05-15 21:29:26,LOW
1257,607,1.0,0.9997,1,2026-05-15 21:29:26,HIGH
